disease_id,disease_name,drug_id,drug_name,overlap_score
C0021368,inflammation,CHEMBL534,ketotifen,0.0
C0021368,inflammation,CHEMBL103,progesterone,0.0
C0021368,inflammation,CHEMBL533,ibutilide,0.0
C0021368,inflammation,CHEMBL532,erythromycin,0.0
C0021368,inflammation,CHEMBL531,pergolide,0.0
C0021368,inflammation,CHEMBL110,benznidazole,0.0
C0021368,inflammation,CHEMBL556,deferoxamine,0.0
C0021368,inflammation,CHEMBL558,mexiletine,0.0
C0021368,inflammation,CHEMBL559,dextrothyroxine,0.0
C0021368,inflammation,CHEMBL580,lorazepam,0.0
C0021368,inflammation,CHEMBL578,enalapril,0.0
C0021368,inflammation,CHEMBL577,enalaprilat anhydrous,0.0
C0021368,inflammation,CHEMBL16080,trichloroethane,0.0
C0021368,inflammation,CHEMBL575,methicillin,0.0
C0021368,inflammation,CHEMBL573,niacin,0.0
C0021368,inflammation,CHEMBL15891,lindane,0.0
C0021368,inflammation,CHEMBL15870,indoprofen,0.0
C0021368,inflammation,CHEMBL572,nitrofurantoin,0.0
C0021368,inflammation,CHEMBL571,ketoprofen,0.0
C0021368,inflammation,CHEMBL570,triflupromazine,0.0
C0021368,inflammation,CHEMBL569,procaine,0.0
C0021368,inflammation,CHEMBL276520,indalpine,0.0
C0021368,inflammation,CHEMBL15677,fenclofenac,0.0
C0021368,inflammation,CHEMBL15770,sulindac,0.0
C0021368,inflammation,CHEMBL568,oxazepam,0.0
C0021368,inflammation,CHEMBL567,perphenazine,0.0
C0021368,inflammation,CHEMBL16073,phenacetin,0.0
C0021368,inflammation,CHEMBL113,caffeine,0.0
C0021368,inflammation,CHEMBL112,acetaminophen,0.0
C0021368,inflammation,CHEMBL565,clofibrate,0.0
C0021368,inflammation,CHEMBL564,promazine,0.0
C0021368,inflammation,CHEMBL563,flurbiprofen,0.0
C0021368,inflammation,CHEMBL562,griseofulvin,0.0
C0021368,inflammation,CHEMBL561,lomefloxacin,0.0
C0021368,inflammation,CHEMBL273575,nomifensine,0.0
C0021368,inflammation,CHEMBL111,rimonabant,0.0
C0021368,inflammation,CHEMBL530,amdinocillin,0.0
C0021368,inflammation,CHEMBL529,azithromycin,0.0
C0021368,inflammation,CHEMBL101,phenylbutazone,0.0
C0021368,inflammation,CHEMBL501,amphetamine sulfate,0.0
C0021368,inflammation,CHEMBL11359,cisplatin,0.0
C0021368,inflammation,CHEMBL500,pindolol,0.0
C0021368,inflammation,CHEMBL499,timolol,0.0
C0021368,inflammation,CHEMBL498,chlorpropamide,0.0
C0021368,inflammation,CHEMBL88,cyclophosphamide anhydrous,0.0
C0021368,inflammation,CHEMBL10878,agomelatine,0.0
C0021368,inflammation,CHEMBL497,clioquinol,0.0
C0021368,inflammation,CHEMBL496,hexachlorophene,0.0
C0021368,inflammation,CHEMBL495,alprostadil,0.0
C0021368,inflammation,CHEMBL428647,paclitaxel,0.0
C0021368,inflammation,CHEMBL86,metoclopramide,0.0
C0021368,inflammation,CHEMBL428880,cromolyn,0.0
C0021368,inflammation,CHEMBL85,risperidone,0.0
C0021368,inflammation,CHEMBL84,topotecan,0.0
C0021368,inflammation,CHEMBL494,iloprost,0.0
C0021368,inflammation,CHEMBL493,bromocriptine,0.0
C0021368,inflammation,CHEMBL83,tamoxifen,0.0
C0021368,inflammation,CHEMBL81,raloxifene,0.0
C0021368,inflammation,CHEMBL80,naloxone,0.0
C0021368,inflammation,CHEMBL492,etidocaine,0.0
C0021368,inflammation,CHEMBL79,lidocaine,0.0
C0021368,inflammation,CHEMBL416146,etoricoxib,0.0
C0021368,inflammation,CHEMBL490,paroxetine,0.0
C0021368,inflammation,CHEMBL76,chloroquine,0.0
C0021368,inflammation,CHEMBL74,cromolyn sodium,0.0
C0021368,inflammation,CHEMBL488,aminoglutethimide,0.0
C0021368,inflammation,CHEMBL72,desipramine,0.0
C0021368,inflammation,CHEMBL276832,hydralazine,0.0
C0021368,inflammation,CHEMBL267345,amphotericin b,0.0
C0021368,inflammation,CHEMBL528,ceftizoxime,0.0
C0021368,inflammation,CHEMBL90,histamine,0.0
C0021368,inflammation,CHEMBL527,piroxicam,0.0
C0021368,inflammation,CHEMBL526,propofol,0.0
C0021368,inflammation,CHEMBL524,methoxamine,0.0
C0021368,inflammation,CHEMBL13280,flunitrazepam,0.0
C0021368,inflammation,CHEMBL13376,clometacin,0.0
C0021368,inflammation,CHEMBL521,ibuprofen,0.0
C0021368,inflammation,CHEMBL98,vorinostat,0.0
C0021368,inflammation,CHEMBL517,disopyramide,0.0
C0021368,inflammation,CHEMBL12856,inamrinone,0.0
C0021368,inflammation,CHEMBL516,cyproheptadine,0.0
C0021368,inflammation,CHEMBL515,chlorambucil,0.0
C0021368,inflammation,CHEMBL514,lomustine,0.0
C0021368,inflammation,CHEMBL513,carmustine,0.0
C0021368,inflammation,CHEMBL12713,sertindole,0.0
C0021368,inflammation,CHEMBL511,pyrilamine,0.0
C0021368,inflammation,CHEMBL509,meclofenamic acid,0.0
C0021368,inflammation,CHEMBL506,primaquine,0.0
C0021368,inflammation,CHEMBL505,chlorpheniramine,0.0
C0021368,inflammation,CHEMBL504,dimethyl sulfoxide,0.0
C0021368,inflammation,CHEMBL269644,acetanilide,0.0
C0021368,inflammation,CHEMBL11662,ozagrel,0.0
C0021368,inflammation,CHEMBL503,lovastatin,0.0
C0021368,inflammation,CHEMBL502,donepezil,0.0
C0021368,inflammation,CHEMBL95,tacrine,0.0
C0021368,inflammation,CHEMBL93,zileuton,0.0
C0021368,inflammation,CHEMBL92,docetaxel anhydrous,0.0
C0021368,inflammation,CHEMBL91,miconazole,0.0
C0011849,diabetes mellitus,CHEMBL4,ofloxacin,0.0
C0011849,diabetes mellitus,CHEMBL2,prazosin,0.0
C0002395,alzheimer's disease,CHEMBL3,nicotine,0.0
C0002395,alzheimer's disease,CHEMBL639,azelastine,0.0
C0002395,alzheimer's disease,CHEMBL650,methylprednisolone,0.0
C0002395,alzheimer's disease,CHEMBL434394,nebivolol,0.0
C0002395,alzheimer's disease,CHEMBL648,cyclizine,0.0
C0002395,alzheimer's disease,CHEMBL647,apraclonidine,0.0
C0002395,alzheimer's disease,CHEMBL646,triazolam,0.0
C0002395,alzheimer's disease,CHEMBL645,bisoprolol,0.0
C0002395,alzheimer's disease,CHEMBL644,trimipramine,0.0
C0002395,alzheimer's disease,CHEMBL131,prednisolone,0.0
C0002395,alzheimer's disease,CHEMBL643,promethazine,0.0
C0002395,alzheimer's disease,CHEMBL642,acebutolol,0.0
C0002395,alzheimer's disease,CHEMBL641,atomoxetine,0.0
C0002395,alzheimer's disease,CHEMBL640,procainamide,0.0
C0002395,alzheimer's disease,CHEMBL130,chloramphenicol,0.0
C0002395,alzheimer's disease,CHEMBL638,voriconazole,0.0
C0002395,alzheimer's disease,CHEMBL688,fentanyl citrate,0.0
C0002395,alzheimer's disease,CHEMBL129,zidovudine,0.0
C0002395,alzheimer's disease,CHEMBL637,venlafaxine,0.0
C0002395,alzheimer's disease,CHEMBL636,rivastigmine,0.0
C0002395,alzheimer's disease,CHEMBL635,prednisone,0.0
C0002395,alzheimer's disease,CHEMBL634,alfentanil,0.0
C0002395,alzheimer's disease,CHEMBL633,amiodarone,0.0
C0002395,alzheimer's disease,CHEMBL632,betamethasone,0.0
C0002395,alzheimer's disease,CHEMBL631,propafenone,0.0
C0002395,alzheimer's disease,CHEMBL128,sumatriptan,0.0
C0002395,alzheimer's disease,CHEMBL24944,tribromsalan,0.0
C0002395,alzheimer's disease,CHEMBL21869,dibromsalan,0.0
C0002395,alzheimer's disease,CHEMBL629,amitriptyline,0.0
C0002395,alzheimer's disease,CHEMBL628,pentoxifylline,0.0
C0002395,alzheimer's disease,CHEMBL651,methadone,0.0
C0002395,alzheimer's disease,CHEMBL652,flecainide,0.0
C0002395,alzheimer's disease,CHEMBL134,clonidine,0.0
C0002395,alzheimer's disease,CHEMBL654,mirtazapine,0.0
C0002395,alzheimer's disease,CHEMBL139,diclofenac,0.0
C0002395,alzheimer's disease,CHEMBL685,mebendazole,0.0
C0002395,alzheimer's disease,CHEMBL684,diethylcarbamazine,0.0
C0002395,alzheimer's disease,CHEMBL682,amodiaquine,0.0
C0002395,alzheimer's disease,CHEMBL681,etomidate,0.0
C0002395,alzheimer's disease,CHEMBL680,cefaclor anhydrous,0.0
C0002395,alzheimer's disease,CHEMBL679,epinephrine,0.0
C0002395,alzheimer's disease,CHEMBL677,levonordefrin,0.0
C0002395,alzheimer's disease,CHEMBL675,alendronate sodium,0.0
C0002395,alzheimer's disease,CHEMBL673,pargyline,0.0
C0002395,alzheimer's disease,CHEMBL672,fenofibrate,0.0
C0002395,alzheimer's disease,CHEMBL671,thiotepa,0.0
C0002395,alzheimer's disease,CHEMBL669,cyclobenzaprine,0.0
C0002395,alzheimer's disease,CHEMBL668,protriptyline,0.0
C0002395,alzheimer's disease,CHEMBL137,metronidazole,0.0
C0002395,alzheimer's disease,CHEMBL667,acetylcholine,0.0
C0002395,alzheimer's disease,CHEMBL666,foscarnet,0.0
C0002395,alzheimer's disease,CHEMBL21731,maprotiline,0.0
C0002395,alzheimer's disease,CHEMBL661,alprazolam,0.0
C0002395,alzheimer's disease,CHEMBL660,amantadine,0.0
C0002395,alzheimer's disease,CHEMBL659,galantamine,0.0
C0002395,alzheimer's disease,CHEMBL658,sufentanil,0.0
C0002395,alzheimer's disease,CHEMBL657,diphenhydramine,0.0
C0002395,alzheimer's disease,CHEMBL135,estradiol,0.0
C0002395,alzheimer's disease,CHEMBL656,oxycodone,0.0
C0002395,alzheimer's disease,CHEMBL22242,remoxipride,0.0
C0002395,alzheimer's disease,CHEMBL655,midazolam,0.0
C0002395,alzheimer's disease,CHEMBL626,naftifine,0.0
C0002395,alzheimer's disease,CHEMBL21536,xanomeline,0.0
C0002395,alzheimer's disease,CHEMBL625,thiabendazole,0.0
C0002395,alzheimer's disease,CHEMBL603,zafirlukast,0.0
C0002395,alzheimer's disease,CHEMBL602,cysteamine,0.0
C0002395,alzheimer's disease,CHEMBL601,aminolevulinic acid,0.0
C0002395,alzheimer's disease,CHEMBL600,acetylcysteine,0.0
C0002395,alzheimer's disease,CHEMBL599,meloxicam,0.0
C0002395,alzheimer's disease,CHEMBL18116,toloxatone,0.0
C0002395,alzheimer's disease,CHEMBL18442,plerixafor,0.0
C0002395,alzheimer's disease,CHEMBL597,phentolamine,0.0
C0002395,alzheimer's disease,CHEMBL17860,lofexidine,0.0
C0002395,alzheimer's disease,CHEMBL17879,maralixibat chloride,0.0
C0002395,alzheimer's disease,CHEMBL121,rosiglitazone,0.0
C0002395,alzheimer's disease,CHEMBL596,fentanyl,0.0
C0002395,alzheimer's disease,CHEMBL595,pioglitazone,0.0
C0002395,alzheimer's disease,CHEMBL594,emedastine,0.0
C0002395,alzheimer's disease,CHEMBL593,delavirdine,0.0
C0002395,alzheimer's disease,CHEMBL592,levorphanol,0.0
C0002395,alzheimer's disease,CHEMBL17157,terfenadine,0.0
C0002395,alzheimer's disease,CHEMBL591,ethchlorvynol,0.0
C0002395,alzheimer's disease,CHEMBL590,menadione,0.0
C0002395,alzheimer's disease,CHEMBL589,ropinirole,0.0
C0002395,alzheimer's disease,CHEMBL588,fenoldopam,0.0
C0002395,alzheimer's disease,CHEMBL119,trimetrexate,0.0
C0002395,alzheimer's disease,CHEMBL118,celecoxib,0.0
C0002395,alzheimer's disease,CHEMBL16476,pronetalol,0.0
C0002395,alzheimer's disease,CHEMBL585,triamterene,0.0
C0002395,alzheimer's disease,CHEMBL116,amprenavir,0.0
C0002395,alzheimer's disease,CHEMBL584,nelfinavir,0.0
C0002395,alzheimer's disease,CHEMBL115,indinavir anhydrous,0.0
C0002395,alzheimer's disease,CHEMBL19019,naltrexone,0.0
C0002395,alzheimer's disease,CHEMBL276568,"cefprozil anhydrous, (e)-",0.0
C0002395,alzheimer's disease,CHEMBL623,nefazodone,0.0
C0002395,alzheimer's disease,CHEMBL122,rofecoxib,0.0
C0002395,alzheimer's disease,CHEMBL21333,pranlukast,0.0
C0002395,alzheimer's disease,CHEMBL622,etodolac,0.0
C0002395,alzheimer's disease,CHEMBL621,trazodone,0.0
C0002395,alzheimer's disease,CHEMBL127,meropenem,0.0
C0002395,alzheimer's disease,CHEMBL620,clidinium,0.0
C0002395,alzheimer's disease,CHEMBL126,linezolid,0.0
C0002395,alzheimer's disease,CHEMBL125,miltefosine,0.0
C0002395,alzheimer's disease,CHEMBL617,cephalothin,0.0
C0002395,alzheimer's disease,CHEMBL615,penicillin v,0.0
C0002395,alzheimer's disease,CHEMBL282042,saquinavir mesylate,0.0
C0002395,alzheimer's disease,CHEMBL19449,ibudilast,0.0
C0002395,alzheimer's disease,CHEMBL614,pyrazinamide,0.0
C0002395,alzheimer's disease,CHEMBL282724,sitaxentan,0.0
C0002395,alzheimer's disease,CHEMBL612,dextroamphetamine,0.0
C0002395,alzheimer's disease,CHEMBL19393,levamfetamine,0.0
C0002395,alzheimer's disease,CHEMBL611,terazosin,0.0
C0002395,alzheimer's disease,CHEMBL19490,zomepirac,0.0
C0002395,alzheimer's disease,CHEMBL609,trientine,0.0
C0002395,alzheimer's disease,CHEMBL19299,loxoprofen,0.0
C0002395,alzheimer's disease,CHEMBL608,probucol,0.0
C0002395,alzheimer's disease,CHEMBL282052,methaqualone,0.0
C0002395,alzheimer's disease,CHEMBL607,meperidine,0.0
C0002395,alzheimer's disease,CHEMBL278623,macimorelin,0.0
C0002395,alzheimer's disease,CHEMBL606,misoprostol,0.0
C0002395,alzheimer's disease,CHEMBL605,procainamide hydrochloride,0.0
C0002395,alzheimer's disease,CHEMBL604,cupric sulfate,0.0
C0002395,alzheimer's disease,CHEMBL19236,moxonidine,0.0
C0002395,alzheimer's disease,CHEMBL686,mefenamic acid,0.0
C0002395,alzheimer's disease,CHEMBL689,mannitol,0.0
C0002395,alzheimer's disease,CHEMBL583,grepafloxacin,0.0
C0002395,alzheimer's disease,CHEMBL786,tamoxifen citrate,0.0
C0002395,alzheimer's disease,CHEMBL802,minoxidil,0.0
C0002395,alzheimer's disease,CHEMBL799,cilostazol,0.0
C0002395,alzheimer's disease,CHEMBL284092,gepirone,0.0
C0002395,alzheimer's disease,CHEMBL34259,methotrexate,0.0
C0002395,alzheimer's disease,CHEMBL797,phensuximide,0.0
C0002395,alzheimer's disease,CHEMBL285674,estazolam,0.0
C0002395,alzheimer's disease,CHEMBL796,methylphenidate,0.0
C0002395,alzheimer's disease,CHEMBL32800,fenoterol,0.0
C0002395,alzheimer's disease,CHEMBL790,chlorhexidine,0.0
C0002395,alzheimer's disease,CHEMBL152,cidofovir anhydrous,0.0
C0002395,alzheimer's disease,CHEMBL36506,novobiocin,0.0
C0002395,alzheimer's disease,CHEMBL788,idoxuridine,0.0
C0002395,alzheimer's disease,CHEMBL787,montelukast,0.0
C0002395,alzheimer's disease,CHEMBL32479,brotizolam,0.0
C0002395,alzheimer's disease,CHEMBL690,pravastatin sodium,0.0
C0002395,alzheimer's disease,CHEMBL783,nateglinide,0.0
C0002395,alzheimer's disease,CHEMBL782,tolbutamide,0.0
C0002395,alzheimer's disease,CHEMBL290106,bithionol,0.0
C0002395,alzheimer's disease,CHEMBL781,mazindol,0.0
C0002395,alzheimer's disease,CHEMBL780,pentetic acid,0.0
C0002395,alzheimer's disease,CHEMBL33986,butorphanol,0.0
C0002395,alzheimer's disease,CHEMBL779,tadalafil,0.0
C0002395,alzheimer's disease,CHEMBL778,dexmedetomidine,0.0
C0002395,alzheimer's disease,CHEMBL777,clavulanic acid,0.0
C0002395,alzheimer's disease,CHEMBL776,metaproterenol,0.0
C0002395,alzheimer's disease,CHEMBL773,glycine,0.0
C0002395,alzheimer's disease,CHEMBL772,reserpine,0.0
C0002395,alzheimer's disease,CHEMBL148,imipenem anhydrous,0.0
C0002395,alzheimer's disease,CHEMBL154,naproxen,0.0
C0002395,alzheimer's disease,CHEMBL416956,mefloquine,0.0
C0002395,alzheimer's disease,CHEMBL803,cytarabine,0.0
C0002395,alzheimer's disease,CHEMBL806,flutamide,0.0
C0002395,alzheimer's disease,CHEMBL831,loxapine,0.0
C0002395,alzheimer's disease,CHEMBL830,eflornithine,0.0
C0002395,alzheimer's disease,CHEMBL43128,primaquine phosphate,0.0
C0002395,alzheimer's disease,CHEMBL829,methylpromazine,0.0
C0002395,alzheimer's disease,CHEMBL827,dexmethylphenidate,0.0
C0002395,alzheimer's disease,CHEMBL826,enoxacin,0.0
C0002395,alzheimer's disease,CHEMBL822,terbinafine,0.0
C0002395,alzheimer's disease,CHEMBL821,guanidine,0.0
C0002395,alzheimer's disease,CHEMBL820,busulfan,0.0
C0002395,alzheimer's disease,CHEMBL290960,nifurtimox,0.0
C0002395,alzheimer's disease,CHEMBL819,oxacillin,0.0
C0002395,alzheimer's disease,CHEMBL818,iobenguane,0.0
C0002395,alzheimer's disease,CHEMBL817,tolazamide,0.0
C0002395,alzheimer's disease,CHEMBL38827,lumefantrine,0.0
C0002395,alzheimer's disease,CHEMBL39736,buformin,0.0
C0002395,alzheimer's disease,CHEMBL815,dinoprost,0.0
C0002395,alzheimer's disease,CHEMBL441738,afamelanotide,0.0
C0002395,alzheimer's disease,CHEMBL814,fluvoxamine,0.0
C0002395,alzheimer's disease,CHEMBL289469,granisetron,0.0
C0002395,alzheimer's disease,CHEMBL813,eprosartan,0.0
C0002395,alzheimer's disease,CHEMBL812,pyridostigmine bromide,0.0
C0002395,alzheimer's disease,CHEMBL37744,zimeldine,0.0
C0002395,alzheimer's disease,CHEMBL811,brompheniramine,0.0
C0002395,alzheimer's disease,CHEMBL810,temozolomide,0.0
C0002395,alzheimer's disease,CHEMBL809,sertraline,0.0
C0002395,alzheimer's disease,CHEMBL808,econazole,0.0
C0002395,alzheimer's disease,CHEMBL807,memantine,0.0
C0002395,alzheimer's disease,CHEMBL771,cycloserine,0.0
C0002395,alzheimer's disease,CHEMBL770,tolazoline,0.0
C0002395,alzheimer's disease,CHEMBL768,esmolol,0.0
C0002395,alzheimer's disease,CHEMBL714,albuterol,0.0
C0002395,alzheimer's disease,CHEMBL713,entecavir anhydrous,0.0
C0002395,alzheimer's disease,CHEMBL712,anisindione,0.0
C0002395,alzheimer's disease,CHEMBL711,phenindione,0.0
C0002395,alzheimer's disease,CHEMBL710,finasteride,0.0
C0002395,alzheimer's disease,CHEMBL709,alfuzosin,0.0
C0002395,alzheimer's disease,CHEMBL708,ziprasidone,0.0
C0002395,alzheimer's disease,CHEMBL25202,tamibarotene,0.0
C0002395,alzheimer's disease,CHEMBL278819,minaprine,0.0
C0002395,alzheimer's disease,CHEMBL24828,vandetanib,0.0
C0002395,alzheimer's disease,CHEMBL707,doxazosin,0.0
C0002395,alzheimer's disease,CHEMBL282468,choline chloride,0.0
C0002395,alzheimer's disease,CHEMBL24778,silodosin,0.0
C0002395,alzheimer's disease,CHEMBL706,cetyl alcohol,0.0
C0002395,alzheimer's disease,CHEMBL705,alitretinoin,0.0
C0002395,alzheimer's disease,CHEMBL704,mesalamine,0.0
C0002395,alzheimer's disease,CHEMBL703,suxamethonium,0.0
C0002395,alzheimer's disease,CHEMBL702,piperacillin,0.0
C0002395,alzheimer's disease,CHEMBL701,baclofen,0.0
C0002395,alzheimer's disease,CHEMBL700,sulfapyridine,0.0
C0002395,alzheimer's disease,CHEMBL698,tetracaine,0.0
C0002395,alzheimer's disease,CHEMBL697,methsuximide,0.0
C0002395,alzheimer's disease,CHEMBL696,ethosuximide,0.0
C0002395,alzheimer's disease,CHEMBL695,trimethadione,0.0
C0002395,alzheimer's disease,CHEMBL692,glycerin,0.0
C0002395,alzheimer's disease,CHEMBL284348,dalfampridine,0.0
C0002395,alzheimer's disease,CHEMBL691,ethinyl estradiol,0.0
C0002395,alzheimer's disease,CHEMBL24072,prenylamine,0.0
C0002395,alzheimer's disease,CHEMBL141,lamivudine,0.0
C0002395,alzheimer's disease,CHEMBL715,olanzapine,0.0
C0002395,alzheimer's disease,CHEMBL766,cilastatin,0.0
C0002395,alzheimer's disease,CHEMBL716,quetiapine,0.0
C0002395,alzheimer's disease,CHEMBL765,guanethidine,0.0
C0002395,alzheimer's disease,CHEMBL762,oxymetazoline,0.0
C0002395,alzheimer's disease,CHEMBL761,naphazoline,0.0
C0002395,alzheimer's disease,CHEMBL760,anagrelide,0.0
C0002395,alzheimer's disease,CHEMBL754,foscarnet sodium,0.0
C0002395,alzheimer's disease,CHEMBL753,phenoxybenzamine,0.0
C0002395,alzheimer's disease,CHEMBL752,adenosine phosphate,0.0
C0002395,alzheimer's disease,CHEMBL750,zonisamide,0.0
C0002395,alzheimer's disease,CHEMBL748,pralidoxime chloride,0.0
C0002395,alzheimer's disease,CHEMBL746,nedocromil,0.0
C0002395,alzheimer's disease,CHEMBL744,riluzole,0.0
C0002395,alzheimer's disease,CHEMBL742,ketamine,0.0
C0002395,alzheimer's disease,CHEMBL741,lamotrigine,0.0
C0002395,alzheimer's disease,CHEMBL30219,methohexital sodium,0.0
C0002395,alzheimer's disease,CHEMBL738,thiopental sodium,0.0
C0002395,alzheimer's disease,CHEMBL734,acetohydroxamic acid,0.0
C0002395,alzheimer's disease,CHEMBL730,nitroglycerin,0.0
C0002395,alzheimer's disease,CHEMBL729,lopinavir,0.0
C0002395,alzheimer's disease,CHEMBL728,prochlorperazine,0.0
C0002395,alzheimer's disease,CHEMBL27193,dilevalol,0.0
C0002395,alzheimer's disease,CHEMBL727,thioguanine,0.0
C0002395,alzheimer's disease,CHEMBL726,fluphenazine,0.0
C0002395,alzheimer's disease,CHEMBL723,carvedilol,0.0
C0002395,alzheimer's disease,CHEMBL28318,propyphenazone,0.0
C0002395,alzheimer's disease,CHEMBL720,benzyl alcohol,0.0
C0002395,alzheimer's disease,CHEMBL719,mupirocin,0.0
C0002395,alzheimer's disease,CHEMBL717,medroxyprogesterone acetate,0.0
C0002395,alzheimer's disease,CHEMBL114,saquinavir,0.0
C0002395,alzheimer's disease,CHEMBL582,isopropyl alcohol,0.0
C0002395,alzheimer's disease,CHEMBL288470,aminopyrine,0.0
C0002395,alzheimer's disease,CHEMBL447,secobarbital,0.0
C0002395,alzheimer's disease,CHEMBL454,butalbital,0.0
C0002395,alzheimer's disease,CHEMBL268869,sulfamethoxypyridazine,0.0
C0002395,alzheimer's disease,CHEMBL453,sulfisoxazole,0.0
C0002395,alzheimer's disease,CHEMBL452,clonazepam,0.0
C0002395,alzheimer's disease,CHEMBL266349,melagatran,0.0
C0002395,alzheimer's disease,CHEMBL451,chlordiazepoxide,0.0
C0002395,alzheimer's disease,CHEMBL450,metharbital,0.0
C0002395,alzheimer's disease,CHEMBL7863,aprobarbital,0.0
C0002395,alzheimer's disease,CHEMBL449,butabarbital,0.0
C0002395,alzheimer's disease,CHEMBL7728,hexobarbital,0.0
C0002395,alzheimer's disease,CHEMBL267894,amobarbital,0.0
C0002395,alzheimer's disease,CHEMBL7568,quinacrine,0.0
C0002395,alzheimer's disease,CHEMBL448,pentobarbital,0.0
C0002395,alzheimer's disease,CHEMBL446,sulfamethazine,0.0
C0002395,alzheimer's disease,CHEMBL481,irinotecan,0.0
C0002395,alzheimer's disease,CHEMBL445,nortriptyline,0.0
C0002395,alzheimer's disease,CHEMBL42,clozapine,0.0
C0002395,alzheimer's disease,CHEMBL443,sulfamethoxazole,0.0
C0002395,alzheimer's disease,CHEMBL41,fluoxetine,0.0
C0002395,alzheimer's disease,CHEMBL40,phenobarbital,0.0
C0002395,alzheimer's disease,CHEMBL7413,methohexital,0.0
C0002395,alzheimer's disease,CHEMBL38,tretinoin,0.0
C0002395,alzheimer's disease,CHEMBL442,ergotamine,0.0
C0002395,alzheimer's disease,CHEMBL268164,cyclobarbital,0.0
C0002395,alzheimer's disease,CHEMBL441,thiopental,0.0
C0002395,alzheimer's disease,CHEMBL440,thiamylal,0.0
C0002395,alzheimer's disease,CHEMBL439,sulfadiazine,0.0
C0002395,alzheimer's disease,CHEMBL438,sulfamerazine,0.0
C0002395,alzheimer's disease,CHEMBL455,sulfacetamide,0.0
C0002395,alzheimer's disease,CHEMBL43,amsacrine,0.0
C0002395,alzheimer's disease,CHEMBL456,ethacrynic acid,0.0
C0002395,alzheimer's disease,CHEMBL267744,ticrynafen,0.0
C0002395,alzheimer's disease,CHEMBL479,thioridazine,0.0
C0002395,alzheimer's disease,CHEMBL477,adenosine,0.0
C0002395,alzheimer's disease,CHEMBL476,dacarbazine,0.0
C0002395,alzheimer's disease,CHEMBL473,dofetilide,0.0
C0002395,alzheimer's disease,CHEMBL9225,hexestrol,0.0
C0002395,alzheimer's disease,CHEMBL472,glyburide,0.0
C0002395,alzheimer's disease,CHEMBL471,sotalol,0.0
C0002395,alzheimer's disease,CHEMBL469,ketorolac,0.0
C0002395,alzheimer's disease,CHEMBL468,thalidomide,0.0
C0002395,alzheimer's disease,CHEMBL64,isoniazid,0.0
C0002395,alzheimer's disease,CHEMBL61,podofilox,0.0
C0002395,alzheimer's disease,CHEMBL467,hydroxyurea,0.0
C0002395,alzheimer's disease,CHEMBL59,dopamine,0.0
C0002395,alzheimer's disease,CHEMBL58,mitoxantrone,0.0
C0002395,alzheimer's disease,CHEMBL465,dronabinol,0.0
C0002395,alzheimer's disease,CHEMBL57,nevirapine,0.0
C0002395,alzheimer's disease,CHEMBL464,etretinate,0.0
C0002395,alzheimer's disease,CHEMBL463,aminohippuric acid,0.0
C0002395,alzheimer's disease,CHEMBL55,pentamidine,0.0
C0002395,alzheimer's disease,CHEMBL54,haloperidol,0.0
C0002395,alzheimer's disease,CHEMBL53,apomorphine,0.0
C0002395,alzheimer's disease,CHEMBL460,molindone,0.0
C0002395,alzheimer's disease,CHEMBL459,methyldopa,0.0
C0002395,alzheimer's disease,CHEMBL49,buspirone,0.0
C0002395,alzheimer's disease,CHEMBL46,ondansetron,0.0
C0002395,alzheimer's disease,CHEMBL45,melatonin,0.0
C0002395,alzheimer's disease,CHEMBL457,gemfibrozil,0.0
C0002395,alzheimer's disease,CHEMBL437,sulfathiazole,0.0
C0002395,alzheimer's disease,CHEMBL436,tolrestat,0.0
C0002395,alzheimer's disease,CHEMBL36,pyrimethamine,0.0
C0002395,alzheimer's disease,CHEMBL19,methazolamide,0.0
C0002395,alzheimer's disease,CHEMBL18,ethoxzolamide,0.0
C0002395,alzheimer's disease,CHEMBL17,dichlorphenamide,0.0
C0002395,alzheimer's disease,CHEMBL416,methoxsalen,0.0
C0002395,alzheimer's disease,CHEMBL415,clomipramine,0.0
C0002395,alzheimer's disease,CHEMBL269732,tacrolimus anhydrous,0.0
C0002395,alzheimer's disease,CHEMBL413,sirolimus,0.0
C0002395,alzheimer's disease,CHEMBL16,phenytoin,0.0
C0002395,alzheimer's disease,CHEMBL14,carbachol,0.0
C0002395,alzheimer's disease,CHEMBL267936,mecamylamine,0.0
C0002395,alzheimer's disease,CHEMBL411,diethylstilbestrol,0.0
C0002395,alzheimer's disease,CHEMBL13,metoprolol,0.0
C0002395,alzheimer's disease,CHEMBL12,diazepam,0.0
C0002395,alzheimer's disease,CHEMBL409,bicalutamide,0.0
C0002395,alzheimer's disease,CHEMBL408,troglitazone,0.0
C0002395,alzheimer's disease,CHEMBL407,flumazenil,0.0
C0002395,alzheimer's disease,CHEMBL406,indapamide,0.0
C0002395,alzheimer's disease,CHEMBL11,imipramine,0.0
C0002395,alzheimer's disease,CHEMBL6437,mianserin,0.0
C0002395,alzheimer's disease,CHEMBL6622,isosorbide dinitrate,0.0
C0002395,alzheimer's disease,CHEMBL405,amphetamine,0.0
C0002395,alzheimer's disease,CHEMBL9,norfloxacin,0.0
C0002395,alzheimer's disease,CHEMBL8,ciprofloxacin,0.0
C0002395,alzheimer's disease,CHEMBL404,tazobactam,0.0
